0.289709,0.309017,0.11797,0.7194,1.0,0.873345,0.355311,0.826585,0.890166,0.241827,0.85852,0.159214
0.105835,0.355106,0.988041,1.0,0.348662,0.387024,0.217324,0.649467,0.346121,0.00862111,0.28358,0.0761178
0.0263761,0.0245083,1.0,0.967982,0.0406728,0.0537719,0.0430037,0.330337,0.0260958,0.0172962,0.44798,0.024104
0.0267107,0.0140405,0.99983,1.0,0.0749315,0.0400138,0.0583113,0.318146,0.0309695,0.0147515,0.572756,0.0203339
0.000678398,0.000963394,1.0,0.471964,0.0464939,0.0210398,0.0437645,0.288853,0.0215503,0.0113922,0.261376,0.000897327
0.00124254,0.00137362,0.753879,0.21765,0.0494502,0.0103727,0.0206909,1.0,0.0249429,0.0162184,0.428495,0.00044922
0.0015744,0.000726745,0.745566,0.0998175,0.012097,0.00544722,0.00943309,1.0,0.0101843,0.000800932,0.394119,0.000743635
0.00278162,0.00289236,1.0,0.999446,0.184223,0.0684323,0.0641589,0.286812,0.00384126,0.00267691,0.545267,0.001708
0.00391947,0.00532981,0.969858,0.970667,0.0660441,0.0168869,0.0432434,1.0,0.0730986,0.0150888,0.378345,0.0114857
0.00428513,0.00222307,0.785231,0.785821,0.117326,0.0201868,0.0320427,1.0,0.0900563,0.0130526,0.258052,0.0107475
0.000695408,0.000351049,0.773023,0.320243,0.0453377,0.00981324,0.0113256,1.0,0.03217,0.0120599,0.179628,0.000304943
0.00057535,0.000212093,0.417958,0.0739302,0.00860447,0.00581562,0.00625041,1.0,0.0130112,0.00524119,0.161551,0.000247143
0.000386452,0.000302032,0.381976,0.0128645,0.00399453,0.00265394,0.00496606,1.0,0.00980941,0.000946153,0.129613,0.00042088
0.00174834,0.00680705,0.523929,0.228475,0.018444,0.00486126,0.00820249,1.0,0.0321828,0.00345483,0.411158,0.00239302
0.00138608,0.00518762,0.583543,0.219963,0.0267913,0.00365435,0.00388146,0.236862,0.0169814,0.012372,1.0,0.00779972
0.0018323,0.0054092,0.999718,1.0,0.160595,0.0400087,0.0307069,0.871917,0.0608966,0.149346,0.819723,0.00399702
0.00429586,0.00550734,0.802294,0.517924,0.156063,0.0706986,0.0549204,1.0,0.0153306,0.934001,0.872995,0.00698669
0.000946578,0.000791786,0.103763,1.0,0.237922,0.182796,0.0853849,0.581844,0.207179,0.999949,0.182952,0.00249323
0.000868056,0.00109027,0.571693,1.0,0.193345,0.229493,0.0560128,0.185112,0.00445085,0.999931,0.162731,0.00263321
0.0493467,0.00459392,0.28156,0.0543935,0.0117097,0.151482,0.0139255,0.0943516,0.00859296,1.0,0.571946,0.0128366
0.00285465,0.00414777,0.484343,0.075091,0.0436725,0.944652,0.0369815,0.302332,0.0122473,0.266791,1.0,0.0339501
0.000871312,0.00174022,0.250975,0.0256753,0.0211027,1.0,0.019499,0.297804,0.00559437,0.0457724,0.609683,0.00356735
0.000635661,0.000626461,0.183118,0.0255164,0.0419056,1.0,0.0294137,0.217347,0.0085881,0.00233877,0.689874,0.00217861
0.00055745,0.000790885,0.0942952,0.0182416,0.0531534,0.673786,0.00835145,0.164694,0.00498893,0.0110716,1.0,0.00102902
0.00130015,0.00673638,0.247822,0.109354,0.117069,1.0,0.0104273,0.392988,0.0109965,0.00517632,0.838889,0.00351674
0.000610517,0.00231916,0.255719,0.0111595,0.0057813,0.0588037,0.00226492,0.0704608,0.00284988,0.00582408,1.0,0.00370512
0.00122034,0.00114881,0.204019,0.0306377,0.00741724,0.0421359,0.00381678,0.0493894,0.00154223,0.00495393,1.0,0.00217148
0.00418806,0.00118064,0.442605,1.0,0.211124,0.49468,0.103251,0.161204,0.0216993,0.0784242,0.999892,0.00238203
0.0042933,0.000541035,0.265065,1.0,0.185343,0.757316,0.0442569,0.212043,0.0357525,0.0041953,0.999912,0.00194164
0.00150291,0.00266846,1.0,0.425417,0.0464491,0.512778,0.0131511,0.320394,0.00423539,0.00183792,0.759993,0.00315204
0.00339733,0.00568438,0.511247,0.0248557,0.00137688,0.0159823,0.000607598,0.155611,0.00761714,0.0103392,1.0,0.011983
0.00201322,0.00407406,0.692147,0.0547848,0.00603372,0.0131969,0.00880449,0.254065,0.00889131,0.0122866,1.0,0.00617406
0.00102104,0.00104436,0.852469,0.178818,0.135202,0.0943893,0.0220398,1.0,0.0243601,0.061778,0.157517,0.00163513
0.0025332,0.00127812,0.719824,0.256924,0.11745,0.0886843,0.0267311,1.0,0.0212557,0.0154869,0.219432,0.00234198
0.00748502,0.00315202,0.461236,0.34026,0.0765007,0.073336,0.0273891,1.0,0.0183017,0.00538456,0.753986,0.0113883
0.00545962,0.00620717,0.602817,0.0157702,0.00331149,0.00932135,0.0060058,0.422892,0.00767828,0.00642999,1.0,0.0159343
0.000485675,0.00356359,0.480713,0.104192,0.0171531,0.0451715,0.0274856,1.0,0.0198321,0.0133469,0.705667,0.0079377
0.00047229,0.000635906,0.162517,0.0467287,0.0147176,0.0108561,0.0168633,1.0,0.0167888,0.0434639,0.00796492,0.00313988
0.000857996,0.000993993,0.0996578,0.025101,0.00633836,0.00487359,0.0122945,0.455092,0.00911631,1.0,0.0218646,0.00200491
0.000726882,0.000506934,0.041776,0.0549277,0.0228112,0.0157527,0.0397375,1.0,0.0426412,0.987272,0.0212172,0.00131785
0.000419703,0.000707775,0.0489494,0.033771,0.00481306,0.00177656,0.00305243,0.0386616,0.00304577,1.0,0.0723579,0.000826764
0.000752682,0.00446443,0.254757,0.55171,0.0300861,0.00819325,0.0114505,0.100422,0.00609601,1.0,0.488359,0.00336714
0.00079384,0.0038282,0.244954,1.0,0.0253094,0.00692777,0.00675654,0.0934329,0.00326036,0.0996165,0.278137,0.00390073
0.000372443,0.00096477,0.109946,0.638989,0.0056542,0.00332364,0.00196423,0.0348618,0.00146659,0.00923945,1.0,0.00314077
0.000837968,0.000651727,0.0796531,1.0,0.00812952,0.00457742,0.00332191,0.0235325,0.0013306,0.00399244,0.796021,0.00453878
0.0030016,0.00373395,0.151148,1.0,0.0102079,0.00553556,0.00489378,0.0332438,0.00622049,0.123025,0.875091,0.00822957
0.00207461,0.00421157,0.341553,0.269778,0.0061392,0.00516396,0.00384906,0.10857,0.00565895,1.0,0.892399,0.00724327
0.00119819,0.0012406,0.336314,1.0,0.0507468,0.0402373,0.0325497,0.165811,0.00520716,0.97881,0.162465,0.00188259
0.000426907,0.000351283,0.0981637,0.0538831,0.00442391,0.00237098,0.00305235,0.109381,0.00759541,1.0,0.083307,0.00151256
0.00331405,0.00120864,0.312314,0.714665,0.0961972,0.0194623,0.034918,1.0,0.0823197,0.683147,0.188524,0.00365216
0.0527225,0.00543573,0.12732,0.256048,0.0239713,0.0111388,0.0117635,1.0,0.0296031,0.331023,0.0599326,0.00427621
0.598661,0.00887534,0.0403502,0.0781466,0.00770758,0.00547373,0.0128521,0.647959,0.0172957,1.0,0.037897,0.0081959
0.716854,0.00369973,0.00486708,0.0373148,0.00656681,0.00267392,0.0115601,0.397711,0.00952245,1.0,0.0115878,0.00262141
0.968499,0.00101991,0.0812582,0.172461,0.0902806,0.0256879,0.0736099,1.0,0.0859758,0.528317,0.00270294,0.00104958
0.999728,0.00103269,0.0314806,0.704064,1.0,0.303335,0.322208,0.230787,0.00371891,0.715852,0.00265785,0.00220168
0.286929,0.000663114,0.000642855,0.00144989,0.00212038,0.00113872,0.00162277,0.0223554,0.00623867,1.0,0.00791915,0.00413895
0.0758337,0.000420591,0.000452908,0.00354777,0.00284798,0.00780287,0.00175498,0.013993,0.00959068,1.0,0.00164944,0.00273115
0.116767,0.00126153,0.00158159,0.00857421,0.0108623,0.324975,0.0047238,0.0254084,0.0156702,1.0,0.00403082,0.00141614
0.770804,0.00256496,0.00336826,0.0046911,0.0134665,1.0,0.0258938,0.0733853,0.00303882,0.418261,0.00242203,0.0052
0.766516,0.00461185,0.00378406,0.00752695,0.0109627,1.0,0.0485695,0.578716,0.00497056,0.727131,0.00483704,0.00595654
0.188655,0.00239099,0.00188271,0.0162285,0.00809976,0.857432,0.0460536,1.0,0.0123365,0.178942,0.00354939,0.000764743
0.105549,0.00249533,0.00215955,0.0218384,0.00795088,0.418636,0.0189665,1.0,0.0304125,0.106154,0.00194274,0.000701325
0.630905,0.0101488,0.034995,0.0251164,0.0108556,0.410201,0.0127701,1.0,0.0366127,0.785072,0.00635932,0.00411148
0.334308,0.00422068,0.039304,0.0389098,0.0363765,0.76712,0.0170168,0.622279,0.0240858,1.0,0.00696,0.00342546
0.278105,0.00157695,0.0272462,0.0582863,0.111151,1.0,0.0267906,0.146283,0.0127616,0.99185,0.00150647,0.00233424
0.116848,0.000793173,0.008152,0.0204104,0.0230391,0.252269,0.011207,0.00566265,0.00254502,1.0,0.00255407,0.00113042
0.146641,0.00154523,0.0130013,0.0443977,0.0312563,1.0,0.045944,0.00982572,0.0185512,0.996079,0.00394626,0.00216407
0.107712,0.00308301,0.0252294,0.100444,0.0354135,1.0,0.0638508,0.00238064,0.00377165,0.991776,0.00236938,0.0026472
0.20042,0.00207253,0.0043823,0.0106525,0.00172151,0.0188477,0.00237004,0.00250913,0.00289232,1.0,0.00457302,0.00139315
0.858837,0.00251891,0.0347401,0.385421,0.11734,1.0,0.254026,0.0787065,0.093927,0.983603,0.00428208,0.00202902
0.209407,0.00046506,0.00131273,0.00204512,0.000746848,0.0145125,0.00193574,0.000685748,0.0049042,1.0,0.00167608,0.000914009
0.262329,0.000731925,0.00260438,0.235309,0.0668694,1.0,0.166507,0.149233,0.805358,0.996476,0.00187502,0.00115594
0.106466,0.0014103,0.00207394,0.00391186,0.00375566,0.0158457,0.0015665,0.0029919,0.00698046,1.0,0.00065702,0.00102583
0.147172,0.00260128,0.00161834,0.0143599,0.0163473,0.0887199,0.00468498,0.00483586,0.00894415,1.0,0.0139388,0.00210334
0.308498,0.00244469,0.00250224,0.00901975,0.0196138,0.207645,0.0054507,0.00339239,0.00529319,1.0,0.00449916,0.0036884
0.376918,0.00350663,0.00343103,0.0071783,0.045576,1.0,0.0146574,0.00838625,0.0246303,0.982578,0.00934662,0.00514859
0.17208,0.000871939,0.00142761,0.00249465,0.0029746,0.128171,0.00418568,0.00199907,0.00589654,1.0,0.0328416,0.00102238
0.171293,0.00178528,0.0121473,0.0502864,0.0315516,1.0,0.0442527,0.0129256,0.0036529,0.987686,0.0332977,0.00231922
0.137568,0.000105896,0.00112379,0.00327195,0.00161501,0.076922,0.00378441,0.000606885,0.00662791,1.0,0.0381102,0.00394146
0.536079,0.00110317,0.00718609,0.0366527,0.0234258,1.0,0.0184229,0.0123351,0.0527958,0.962998,0.0524417,0.00313023
0.18735,0.000352959,0.000543005,0.00256968,0.00295029,0.182478,0.00561327,0.00288625,0.00849911,1.0,0.0600303,0.000932659
